contract_id,contract_name,address,file_path,compiler_version,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs
314,ERC20Interface,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,21,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,2,0.0,1
315,MultiplicatorX4,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,12,8,0,2,0.6666666666666666,False,0,7,5,4,1,4,0.5,False,4,1,0.8,4,1,2,True,4,3,0.5,2
316,DrainMe,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,13,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,66,49,0,5,0.7424242424242424,False,7,25,18,20,2,9,0.3103448275862069,False,16,2,1.1111111111111112,12,9,4,True,9,5,0.4444444444444444,4
317,PandaCore,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,12,172,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,59,51,0,11,0.864406779661017,False,0,11,9,14,1,1,0.06666666666666667,True,7,2,1.5555555555555556,10,1,1,True,1,2,1.0,2
318,demo,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
319,WedIndex,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,14,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,5,3,0,2,0.6,False,1,2,2,0,0,1,1.0,False,2,0,0.0,2,6,1,True,0,5,0.0,1
320,RealOldFuckMaker,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,9,8,1,6,0.8888888888888888,False,0,5,2,1,1,1,0.5,False,1,1,0.5,2,1,1,True,1,1,1.0,1
321,airdrop,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
322,Honey,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1
323,VaultProxy,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,12,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,15,14,0,3,0.9333333333333333,False,0,10,4,2,1,1,0.3333333333333333,False,4,0,0.5,3,2,1,True,1,1,1.0,1
324,ReturnValue,,data/smartbugs_curated/dataset/unchecked_low_level_calls/unchecked_return_value.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,4,2,0,1,0.5,False,0,2,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,0,2,False,2,2,1.0,2
325,airPort,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
326,MyToken,,data/smartbugs_curated/dataset/short_addresses/short_address_example.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,12,9,0,6,0.75,False,3,5,3,0,0,0,0.0,False,3,0,0.0,3,1,1,True,0,3,0.0,2
327,OddsAndEvens,,data/smartbugs_curated/dataset/front_running/odds_and_evens.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,25,23,0,7,0.92,False,2,12,4,2,1,3,0.6,False,3,1,0.5,3,3,1,True,3,1,0.3333333333333333,1
328,ERC20,,data/smartbugs_curated/dataset/front_running/ERC20.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,6,6,5,3,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,27,21,0,8,0.7777777777777778,False,5,6,6,3,1,5,0.625,False,6,0,0.5,4,3,4,True,2,11,2.0,6
329,FindThisHash,,data/smartbugs_curated/dataset/front_running/FindThisHash.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3,3,1,1,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,5,2,0,2,0.4,False,0,3,3,2,1,1,0.3333333333333333,False,2,1,0.6666666666666666,4,1,1,True,1,1,1.0,1
330,EthTxOrderDependenceMinimal,,data/smartbugs_curated/dataset/front_running/eth_tx_order_dependence_minimal.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,12,9,0,4,0.75,False,0,3,3,2,1,2,0.5,False,3,0,0.6666666666666666,2,3,1,True,2,1,0.5,1
331,TestToken,,/tmp/tmpagt8dsdm.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,3,6,1,3,1,4,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
332,TestContract,0x1234567890123456789012345678901234567890,/tmp/test.sol,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,3,5,10,0,0,0,0,0,200,1,0,0.0,0,50,0.25,0,0,0,0,0,0,0,0,0,8,3,0.0,0.0,25.0,0.0,True,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
333,TestPipeline,,/tmp/tmpz9uj7c5i.sol,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,3,1,2,0,1,1,19,1,1,1.0,0,2,0.10526316,1,0,0,0,4,1,0,1,1,4,3,0.0,0.0,13.0,15.275,True,moderate,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
500,OpenAddressLottery,,data/smartbugs_curated/dataset/other/open_address_lottery.sol,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,True,complex,,,40,36,0,9,0.9,False,1,18,8,13,3,1,0.07142857142857142,False,6,2,1.625,6,5,1,True,1,2,1.0,2
501,NameRegistrar,,data/smartbugs_curated/dataset/other/name_registrar.sol,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,0,0,1,0,4,2,0.0,0.0,14.0,21.0,False,moderate,,,8,6,0,6,0.75,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,3,1,True,0,2,0.0,1
502,CryptoRoulette,,data/smartbugs_curated/dataset/other/crypto_roulette.sol,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,49.0,True,complex,,,22,18,0,9,0.8181818181818182,False,0,10,6,7,2,2,0.2222222222222222,False,4,2,1.1666666666666667,7,5,1,True,1,1,1.0,1
503,phishable,,data/smartbugs_curated/dataset/access_control/phishable.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.2,True,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
504,Wallet,,data/smartbugs_curated/dataset/access_control/parity_wallet_bug_1.sol,,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,3,66,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,74,7,0,6,0,17,8,0.0,0.0,111.0,515.1706,True,critical,,,20,16,0,5,0.8,False,3,10,6,1,1,3,0.75,False,5,1,0.16666666666666666,6,7,2,True,3,7,0.6666666666666666,4
505,OpenAddressLottery,,data/smartbugs_curated/dataset/other/open_address_lottery.sol,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,True,complex,,,40,36,0,9,0.9,False,1,18,8,13,3,1,0.07142857142857142,False,6,2,1.625,6,5,1,True,1,2,1.0,2
506,NameRegistrar,,data/smartbugs_curated/dataset/other/name_registrar.sol,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,0,0,1,0,4,2,0.0,0.0,14.0,21.0,False,moderate,,,8,6,0,6,0.75,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,3,1,True,0,2,0.0,1
507,CryptoRoulette,,data/smartbugs_curated/dataset/other/crypto_roulette.sol,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,49.0,True,complex,,,22,18,0,9,0.8181818181818182,False,0,10,6,7,2,2,0.2222222222222222,False,4,2,1.1666666666666667,7,5,1,True,1,1,1.0,1
508,phishable,,data/smartbugs_curated/dataset/access_control/phishable.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.2,True,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
509,Wallet,,data/smartbugs_curated/dataset/access_control/parity_wallet_bug_1.sol,,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,3,66,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,74,7,0,6,0,17,8,0.0,0.0,111.0,515.1706,True,critical,,,20,16,0,5,0.8,False,3,10,6,1,1,3,0.75,False,5,1,0.16666666666666666,6,7,2,True,3,7,0.6666666666666666,4
510,OpenAddressLottery,,data/smartbugs_curated/dataset/other/open_address_lottery.sol,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,True,complex,,,40,36,0,9,0.9,False,1,18,8,13,3,1,0.07142857142857142,False,6,2,1.625,6,5,1,True,1,2,1.0,2
511,NameRegistrar,,data/smartbugs_curated/dataset/other/name_registrar.sol,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,0,0,1,0,4,2,0.0,0.0,14.0,21.0,False,moderate,,,8,6,0,6,0.75,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,3,1,True,0,2,0.0,1
512,CryptoRoulette,,data/smartbugs_curated/dataset/other/crypto_roulette.sol,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,49.0,True,complex,,,22,18,0,9,0.8181818181818182,False,0,10,6,7,2,2,0.2222222222222222,False,4,2,1.1666666666666667,7,5,1,True,1,1,1.0,1
513,phishable,,data/smartbugs_curated/dataset/access_control/phishable.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.2,True,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
514,Wallet,,data/smartbugs_curated/dataset/access_control/parity_wallet_bug_1.sol,,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,3,66,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,74,7,0,6,0,17,8,0.0,0.0,111.0,515.1706,True,critical,,,20,16,0,5,0.8,False,3,10,6,1,1,3,0.75,False,5,1,0.16666666666666666,6,7,2,True,3,7,0.6666666666666666,4
515,Wallet,,data/smartbugs_curated/dataset/access_control/arbitrary_location_write_simple.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,1,0,2,0,4,1,0.0,0.0,21.0,40.425,True,moderate,,,15,9,0,2,0.6,False,0,6,6,4,1,2,0.3333333333333333,False,6,0,0.6666666666666666,5,2,2,True,0,3,0.0,2
516,Wallet,,data/smartbugs_curated/dataset/access_control/wallet_03_wrong_constructor.sol,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.5333333,False,moderate,,,12,8,0,3,0.6666666666666666,False,0,4,4,4,1,2,0.3333333333333333,False,4,0,1.0,4,2,2,True,2,2,1.0,2
517,rubixi,,data/smartbugs_curated/dataset/access_control/rubixi.sol,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5,25,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,15,16,0,6,4,11,4,0.0,0.0,60.0,142.90909,True,critical,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
518,mycontract,,data/smartbugs_curated/dataset/access_control/mycontract.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,3,0,2,0,4,3,0.0,0.0,18.0,18.45,True,moderate,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
519,Wallet,,data/smartbugs_curated/dataset/access_control/wallet_02_refund_nosub.sol,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.5333333,False,moderate,,,14,9,0,3,0.6428571428571429,False,0,5,5,4,1,3,0.42857142857142855,False,5,0,0.8,5,2,2,True,3,2,0.6666666666666666,2
520,Missing,,data/smartbugs_curated/dataset/access_control/incorrect_constructor_name1.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,,,6,3,0,2,0.5,False,0,3,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,4,1,0,True,1,0,0.0,0
521,Wallet,,data/smartbugs_curated/dataset/access_control/wallet_04_confused_sign.sol,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.5333333,False,moderate,,,12,8,0,3,0.6666666666666666,False,0,4,4,4,1,2,0.3333333333333333,False,4,0,1.0,4,2,2,True,2,2,1.0,2
522,TestContract,,data/smartbugs_curated/dataset/access_control/multiowned_vulnerable.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,False,moderate,,,4,2,0,2,0.5,False,0,2,2,2,1,1,0.3333333333333333,False,2,0,1.0,3,0,0,False,1,0,0.0,0
523,Map,,data/smartbugs_curated/dataset/access_control/mapping_write.sol,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,2,0,4,2,0.0,0.0,22.0,25.85,True,moderate,,,10,8,0,3,0.8,False,1,5,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,4,2,1,True,1,3,1.0,2
524,SimpleSuicide,,data/smartbugs_curated/dataset/access_control/simple_suicide.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,0,0,1,0,2,2,0.0,0.0,12.0,18.0,False,moderate,,,2,1,0,1,0.5,False,0,1,1,1,1,0,0.0,False,1,0,1.0,1,0,0,False,0,0,0.0,0
525,Missing,,data/smartbugs_curated/dataset/access_control/incorrect_constructor_name3.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,,,6,3,0,2,0.5,False,0,3,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,4,1,0,True,1,0,0.0,0
526,Missing,,data/smartbugs_curated/dataset/access_control/incorrect_constructor_name2.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,6,3,0,2,0.5,False,0,3,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,4,1,0,True,1,0,0.0,0
527,unprotected0,,data/smartbugs_curated/dataset/access_control/unprotected0.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,0,0,3,1,0.0,0.0,4.0,4.9333334,False,moderate,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
528,proxy,,data/smartbugs_curated/dataset/access_control/proxy.sol,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,1,0,1,0,5,3,0.0,0.0,14.0,15.96,True,moderate,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
529,FibonacciBalance,,data/smartbugs_curated/dataset/access_control/FibonacciBalance.sol,,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,0,9,5,3,5,0,1,2,52,2,1,1.0,0,18,0.34615386,1,0,0,0,11,4,0,4,0,9,5,0.0,0.0,49.0,75.13333,True,critical,,,10,5,0,3,0.5,False,0,5,5,3,1,3,0.5,False,3,2,0.6,4,5,1,True,3,1,0.3333333333333333,1
530,WalletLibrary,,data/smartbugs_curated/dataset/access_control/parity_wallet_bug_2.sol,,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,2,2,59,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,58,6,0,4,0,13,7,0.0,0.0,89.0,425.83078,True,critical,,,214,208,7,13,0.9719626168224299,True,20,95,24,38,2,4,0.09523809523809523,False,17,7,1.5833333333333333,16,12,12,True,4,26,3.0,18
531,Attacker,,data/smartbugs_curated/dataset/time_manipulation/governmental_survey.sol,,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,9,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,9,5,0,4,1,9,5,0.0,0.0,34.0,47.22222,True,complex,,,5,5,0,3,1.0,False,0,3,1,0,0,3,1.0,False,1,0,0.0,1,0,1,False,0,2,0.0,1
532,roulette,,data/smartbugs_curated/dataset/time_manipulation/roulette.sol,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,3,0,3,0,5,3,0.0,0.0,28.0,28.56,True,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
533,EtherLotto,,data/smartbugs_curated/dataset/time_manipulation/ether_lotto.sol,,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,4,0,3,1,7,4,0.0,0.0,30.0,29.142857,True,complex,,,13,11,0,7,0.8461538461538461,False,0,5,3,2,1,2,0.5,False,2,1,0.6666666666666666,4,4,0,True,2,0,0.0,0
